ts,Temperature,Humidity
1625315700,27.3,38.5
1625315640,27.3,38.3
1625315580,27.3,38.3
1625315520,27.2,37.9
1625315460,27.2,37.9
1625315400,27.2,38.0
1625315340,27.2,38.1
1625315280,27.1,38.0
1625315220,27.2,38.1
1625315160,27.1,38.0
1625315100,27.1,38.1
1625315040,27.1,38.1
1625314980,27.0,37.9
1625314920,27.0,37.8
1625314860,27.0,37.9
1625314800,26.9,37.9
1625314740,27.0,38.0
1625314680,26.9,38.1
1625314620,27.0,38.0
1625314560,26.9,38.0
1625314500,26.9,38.4
1625314440,26.8,38.4
1625314380,26.8,38.1
1625314320,26.8,38.5
1625314260,26.7,38.5
1625314200,26.7,38.4
1625314140,26.7,38.7
1625314080,26.7,38.9
1625314020,26.7,39.1
1625313960,26.7,39.0
1625313900,26.7,39.4
1625313840,26.6,39.1
1625313780,26.6,39.4
1625313720,26.6,39.4
1625313660,26.5,39.7
1625313600,26.5,40.1
1625313540,26.5,40.5
1625313480,26.5,40.2
1625313420,26.4,40.6
1625313360,26.4,40.6
1625313300,26.4,40.9
1625313240,26.4,40.9
1625313180,26.3,41.3
1625313120,26.3,41.4
1625313060,26.2,41.1
1625313000,26.3,41.7
1625312940,26.2,41.4
1625312880,26.1,41.6
1625312820,26.1,41.9
1625312760,26.1,41.9
1625312700,26.0,42.2
1625312640,26.0,42.0
1625312580,25.9,42.2
1625312520,25.9,42.3
1625312460,25.9,42.7
1625312400,25.9,42.7
1625312340,25.8,42.4
1625312280,25.8,42.5
1625312220,25.7,42.3
1625312160,25.6,42.2
1625312100,25.6,42.7
1625312040,25.5,42.3
1625311980,25.4,41.8
1625311920,25.3,41.4
1625311860,25.1,39.0
1625311800,25.0,31.4
1625311740,25.0,31.4
1625311680,25.0,31.3
1625311620,25.0,31.5
1625311560,24.9,31.7
1625311500,25.0,32.2
1625311440,24.9,31.7
1625311380,25.0,31.8
1625311320,24.9,32.0
1625311260,24.9,31.8
1625311200,24.9,31.7
1625311140,24.9,31.7
1625311080,24.9,31.5
1625311020,24.9,31.5
1625310960,24.9,31.8
1625310900,24.8,31.5
1625310840,24.8,31.3
1625310780,24.8,31.1
1625310720,24.8,30.5
1625310660,24.8,30.3
1625310600,24.8,30.2
1625310540,24.7,30.2
1625310480,24.8,30.0
1625310420,24.7,30.0
1625310360,24.7,30.1
1625310300,24.7,30.0
1625310240,24.7,29.8
1625310180,24.7,29.7
1625310120,24.7,29.7
1625310060,24.7,29.7
1625310000,24.7,29.8
1625309940,24.7,29.8
1625309880,24.6,29.5
1625309820,24.6,29.6
1625309760,24.7,29.2
1625309700,24.6,29.2
1625309640,24.6,29.7
1625309580,24.6,29.4
1625309520,24.5,28.9
1625309460,24.6,28.7
1625309400,24.6,29.0
1625309340,24.6,28.9
1625309280,24.6,28.7
1625309220,24.5,28.4
1625309160,24.6,28.1
1625309100,24.5,28.7
1625309040,24.5,28.5
1625308980,24.5,28.5
1625308920,24.5,28.5
1625308860,24.5,28.4
1625308800,24.5,28.6
1625308740,24.5,28.6
1625308680,24.5,28.7
1625308620,24.5,28.9
1625308560,24.4,28.9
1625308500,24.5,28.6
1625308440,24.5,29.0
1625308380,24.4,28.6
1625308320,24.4,28.7
1625308260,24.3,28.7
1625308200,24.4,29.0
1625308140,24.4,29.1
1625308080,24.4,29.2
1625308020,24.4,29.2
1625307960,24.3,29.2
1625307900,24.3,29.1
1625307840,24.3,29.0
1625307780,24.3,29.2
1625307720,24.3,29.2
1625307660,24.3,29.5
1625307600,24.4,29.4
1625307540,24.3,29.5
1625307480,24.3,29.8
1625307420,24.2,29.7
1625307360,24.3,29.6
1625307300,24.3,29.8
1625307240,24.3,29.7
1625307180,24.3,30.0
1625307120,24.3,29.7
1625307060,24.2,30.2
1625307000,24.3,30.0
1625306940,24.2,30.1
1625306880,24.2,29.8
1625306820,24.2,30.1
1625306760,24.2,29.8
1625306700,24.2,30.1
1625306640,24.2,30.2
1625306580,24.1,30.1
1625306520,24.2,30.3
1625306460,24.1,30.7
1625306400,24.1,30.2
1625306340,24.1,30.5
1625306280,24.1,30.1
1625306220,24.1,30.0
1625306160,24.1,30.1
1625306100,24.1,30.0
1625306040,24.1,29.2
1625305980,24.1,29.0
1625305920,24.1,28.6
1625305860,24.0,28.7
1625305800,24.1,28.6
1625305740,24.0,28.6
1625305680,24.0,29.1
1625305620,24.0,29.1
1625305560,24.0,28.9
1625305500,24.0,28.7
1625305440,24.0,28.5
1625305380,24.0,28.3
1625305320,24.0,28.6
1625305260,24.0,28.3
1625305200,24.0,28.5
1625305140,24.0,28.1
1625305080,24.0,28.3
1625305020,24.0,28.3
1625304960,24.0,28.5
1625304900,24.0,28.3
1625304840,24.0,28.7
1625304780,24.0,28.9
1625304720,23.9,29.1
1625304660,23.9,29.0
1625304600,23.9,29.0
1625304540,23.9,29.0
1625304480,23.9,29.1
1625304420,23.9,29.5
1625304360,23.9,29.8
1625304300,23.9,30.5
1625304240,23.9,29.6
1625304180,23.9,29.5
1625304120,23.8,30.1
1625304060,23.9,29.6
1625304000,23.9,29.8
1625303940,23.9,30.0
1625303880,23.8,29.8
1625303820,23.8,30.0
1625303760,23.9,30.6
1625303700,23.8,30.3
1625303640,23.8,30.5
1625303580,23.8,30.3
1625303520,23.7,30.1
1625303460,23.8,30.1
1625303400,23.8,29.7
1625303340,23.8,30.1
1625303280,23.8,30.2
1625303220,23.8,30.0
1625303160,23.8,30.0
1625303100,23.7,30.2
1625303040,23.8,30.3
1625302980,23.7,30.6
1625302920,23.8,30.3
1625302860,23.7,30.2
1625302800,23.8,30.0
1625302740,23.7,30.2
1625302680,23.8,30.3
1625302620,23.6,30.1
1625302560,23.7,30.2
1625302500,23.7,30.0
1625302440,23.7,30.2
1625302380,23.7,30.1
1625302320,23.7,30.1
1625302260,23.7,30.1
1625302200,23.7,30.3
1625302140,23.6,30.3
1625302080,23.6,29.8
1625302020,23.6,30.2
1625301960,23.7,30.9
1625301900,23.6,30.5
1625301840,23.6,30.1
1625301780,23.6,30.1
1625301720,23.5,29.8
1625301660,23.5,29.8
1625301600,23.6,29.7
1625301540,23.6,29.7
1625301480,23.6,29.7
1625301420,23.6,29.7
1625301360,23.5,29.6
1625301300,23.5,29.4
1625301240,23.5,29.1
1625301180,23.6,29.4
1625301120,23.4,29.4
1625301060,23.5,29.6
1625301000,23.5,29.1
1625300940,23.5,29.0
1625300880,23.5,29.0
1625300820,23.5,28.9
1625300760,23.5,29.0
1625300700,23.4,29.0
1625300640,23.5,28.7
1625300580,23.5,28.4
1625300520,23.5,28.4
1625300460,23.5,28.4
1625300400,23.5,28.1
1625300340,23.5,28.6
1625300280,23.5,28.6
1625300220,23.4,28.6
1625300160,23.4,28.6
1625300100,23.4,28.7
1625300040,23.4,28.5
1625299980,23.4,28.4
1625299920,23.4,28.1
1625299860,23.4,28.5
1625299800,23.4,28.6
1625299740,23.4,28.1
1625299680,23.4,28.1
1625299620,23.4,28.0
1625299560,23.5,28.4
1625299500,23.4,28.1
1625299440,23.4,28.3
1625299380,23.4,28.4
1625299320,23.4,28.0
1625299260,23.4,28.0
1625299200,23.4,28.0
1625299140,23.4,27.9
1625299080,23.4,27.6
1625299020,23.3,27.6
1625298960,23.4,27.9
1625298900,23.3,27.8
1625298840,23.2,27.8
1625298780,23.3,27.8
1625298720,23.3,27.5
1625298660,23.3,27.4
1625298600,23.3,27.6
1625298540,23.3,27.6
1625298480,23.2,27.3
1625298420,23.3,26.9
1625298360,23.3,26.7
1625298300,23.2,26.7
1625298240,23.3,26.7
1625298180,23.2,26.8
1625298120,23.3,26.7
1625298060,23.3,26.8
1625298000,23.2,26.7
1625297940,23.2,26.7
1625297880,23.2,26.9
1625297820,23.2,27.2
1625297760,23.2,27.3
1625297700,23.2,27.2
1625297640,23.2,26.8
1625297580,23.2,26.7
1625297520,23.2,26.9
1625297460,23.1,26.9
1625297400,23.2,26.8
1625297340,23.2,26.7
1625297280,23.2,26.5
1625297220,23.2,26.5
1625297160,23.2,26.7
1625297100,23.2,26.9
1625297040,23.1,27.0
1625296980,23.1,27.0
1625296920,23.1,27.0
1625296860,23.2,26.7
1625296800,23.1,26.5
1625296740,23.1,26.3
1625296680,23.1,26.3
1625296620,23.1,26.7
1625296560,23.2,26.4
1625296500,23.2,26.9
1625296440,23.2,26.8
1625296380,23.2,26.9
1625296320,23.1,27.0
1625296260,23.1,27.0
1625296200,23.2,27.5
1625296140,23.1,27.2
1625296080,23.1,27.2
1625296020,23.1,26.7
1625295960,23.1,27.0
1625295900,23.1,26.9
1625295840,23.0,27.0
1625295780,23.1,26.7
1625295720,23.0,26.5
1625295660,23.0,26.5
1625295600,23.0,26.3
1625295540,23.0,26.3
1625295480,23.0,26.3
1625295420,22.9,26.5
1625295360,22.9,26.7
1625295300,23.0,26.7
1625295240,23.0,26.7
1625295180,23.0,26.9
1625295120,23.0,27.0
1625295060,23.0,27.3
1625295000,22.9,26.8
1625294940,22.9,26.5
1625294880,22.9,26.5
1625294820,22.9,26.5
1625294760,22.9,26.9
1625294700,22.9,27.2
1625294640,22.9,27.3
1625294580,22.9,27.2
1625294520,22.9,27.4
1625294460,22.9,27.6
1625294400,22.8,27.8
1625294340,22.8,27.8
1625294280,22.8,27.8
1625294220,22.8,27.5
1625294160,22.8,27.4
1625294100,22.7,27.5
1625294040,22.8,27.8
1625293980,22.7,27.8
1625293920,22.7,27.8
1625293860,22.7,27.6
1625293800,22.7,27.6
1625293740,22.6,27.5
1625293680,22.7,27.4
1625293620,22.7,27.6
1625293560,22.7,27.8
1625293500,22.7,27.9
1625293440,22.7,27.8
1625293380,22.7,27.9
1625293320,22.7,27.6
1625293260,22.6,27.5
1625293200,22.7,27.8
1625293140,22.7,27.6
1625293080,22.7,27.5
1625293020,22.8,27.4
1625292960,22.8,27.2
1625292900,22.7,27.2
1625292840,22.7,27.3
1625292780,22.8,27.2
1625292720,22.7,26.9
1625292660,22.8,26.5
1625292600,22.8,26.4
1625292540,22.8,26.7
1625292480,22.8,26.9
1625292420,22.8,26.8
1625292360,22.8,26.7
1625292300,22.8,26.4
1625292240,22.8,26.4
1625292180,22.8,26.5
1625292120,22.8,26.8
1625292060,22.8,26.8
1625292000,22.9,26.4
1625291940,22.8,26.5
1625291880,22.9,26.3
1625291820,22.9,26.4
1625291760,22.9,26.5
1625291700,22.9,26.8
1625291640,22.9,26.9
1625291580,22.9,27.0
1625291520,22.9,27.0
1625291460,22.8,27.2
1625291400,22.9,27.0
1625291340,22.9,27.3
1625291280,22.9,27.6
1625291220,22.9,27.6
1625291160,22.9,27.8
1625291100,22.9,27.5
1625291040,22.9,27.4
1625290980,22.9,27.6
1625290920,22.9,28.4
1625290860,22.9,28.5
1625290800,22.9,28.7
1625290740,22.9,29.0
1625290680,23.0,29.4
1625290620,22.9,29.6
1625290560,22.9,29.6
1625290500,22.9,29.7
1625290440,22.9,29.7
1625290380,22.9,30.0
1625290320,23.0,29.8
1625290260,23.0,29.7
1625290200,23.0,30.0
1625290140,23.0,30.1
1625290080,23.0,30.2
1625290020,23.0,30.2
1625289960,22.9,30.0
1625289900,22.9,29.8
1625289840,22.9,29.7
1625289780,22.9,30.1
1625289720,22.9,30.1
1625289660,22.9,30.0
1625289600,22.9,29.8
1625289540,22.9,29.5
1625289480,22.8,29.5
1625289420,22.9,29.6
1625289360,22.9,29.8
1625289300,22.8,30.1
1625289240,22.8,30.3
1625289180,22.9,30.2
1625289120,22.9,30.0
1625289060,22.9,29.7
1625289000,22.9,29.8
1625288940,22.9,29.6
1625288880,22.9,29.7
1625288820,22.9,29.5
1625288760,22.9,29.5
1625288700,22.9,29.2
1625288640,22.9,29.2
1625288580,22.9,29.6
1625288520,22.9,29.8
1625288460,22.9,29.7
1625288400,22.9,29.8
1625288340,22.9,30.0
1625288280,22.9,29.7
1625288220,22.8,29.4
1625288160,22.9,29.2
1625288100,22.9,29.4
1625288040,22.9,29.1
1625287980,22.9,28.9
1625287920,22.9,28.5
1625287860,22.9,28.7
1625287800,22.9,28.9
1625287740,22.9,29.1
1625287680,22.9,29.0
1625287620,22.9,29.2
1625287560,22.9,29.0
1625287500,22.9,28.6
1625287440,23.0,28.3
1625287380,22.9,28.3
1625287320,22.9,28.3
1625287260,22.9,28.1
1625287200,22.9,28.0
1625287140,22.9,27.6
1625287080,22.9,27.5
1625287020,22.9,27.2
1625286960,22.9,27.2
1625286900,22.8,27.4
1625286840,22.9,27.6
1625286780,22.9,27.8
1625286720,22.9,27.8
1625286660,22.9,27.8
1625286600,22.9,28.1
1625286540,22.9,28.0
1625286480,22.9,28.1
1625286420,22.9,28.1
1625286360,22.9,27.8
1625286300,22.9,27.4
1625286240,22.9,27.2
1625286180,22.9,27.0
1625286120,22.9,27.2
1625286060,22.9,27.2
1625286000,22.9,27.2
1625285940,22.9,27.2
1625285880,22.9,27.0
1625285820,22.9,26.9
1625285760,22.9,27.0
1625285700,23.0,27.2
1625285640,22.9,27.4
1625285580,22.9,27.6
1625285520,22.9,27.6
1625285460,22.9,27.6
1625285400,22.9,27.4
1625285340,22.9,27.2
1625285280,22.9,27.2
1625285220,22.9,27.2
1625285160,22.8,26.9
1625285100,22.9,26.7
1625285040,22.9,26.4
1625284980,22.9,26.2
1625284920,22.9,25.9
1625284860,22.9,25.8
1625284800,22.9,25.9
1625284740,22.9,25.9
1625284680,22.9,25.9
1625284620,22.9,25.8
1625284560,22.9,25.8
1625284500,22.9,25.6
1625284440,22.9,25.6
1625284380,22.9,25.6
1625284320,22.9,25.7
1625284260,22.9,25.7
1625284200,22.9,25.4
1625284140,23.0,25.2
1625284080,22.9,25.0
1625284020,22.9,24.8
1625283960,22.9,24.8
1625283900,22.9,25.1
1625283840,23.0,25.1
1625283780,23.0,25.3
1625283720,23.0,25.2
1625283660,22.9,25.4
1625283600,23.0,25.4
1625283540,23.0,25.7
1625283480,23.0,25.7
1625283420,23.0,25.7
1625283360,23.0,25.7
1625283300,23.0,25.2
1625283240,23.0,25.1
1625283180,23.0,24.8
1625283120,23.0,24.7
1625283060,23.0,24.8
1625283000,23.0,25.0
1625282940,23.0,25.1
1625282880,23.0,25.2
1625282820,23.0,25.3
1625282760,23.0,25.2
1625282700,23.0,25.4
1625282640,23.0,25.6
1625282580,23.0,25.4
1625282520,23.0,25.7
1625282460,23.1,25.6
1625282400,23.1,25.4
1625282340,23.0,25.1
1625282280,23.0,25.1
1625282220,23.1,25.1
1625282160,23.0,25.3
1625282100,23.0,25.6
1625282040,23.1,25.6
1625281980,23.1,25.7
1625281920,23.1,25.8
1625281860,23.0,25.7
1625281800,23.1,25.6
1625281740,23.0,25.6
1625281680,23.0,25.6
1625281620,23.1,25.4
1625281560,23.0,25.0
1625281500,22.9,25.0
1625281440,23.0,25.0
1625281380,23.0,25.0
1625281320,23.0,25.0
1625281260,22.9,24.7
1625281200,22.9,24.7
1625281140,22.9,24.5
1625281080,22.9,24.6
1625281020,22.9,24.5
1625280960,22.9,24.5
1625280900,22.9,24.4
1625280840,22.9,24.4
1625280780,22.9,24.5
1625280720,22.9,24.4
1625280660,22.9,24.0
1625280600,22.9,24.0
1625280540,22.9,24.0
1625280480,22.9,24.0
1625280420,22.9,23.9
1625280360,22.9,23.5
1625280300,23.0,23.5
1625280240,22.9,23.3
1625280180,23.0,23.1
1625280120,22.9,23.1
1625280060,22.9,23.0
1625280000,22.9,23.1
1625279940,23.0,23.1
1625279880,23.0,23.4
1625279820,23.0,23.4
1625279760,23.0,23.5
1625279700,22.9,23.5
1625279640,23.0,23.5
1625279580,23.0,23.5
1625279520,23.0,23.5
1625279460,23.0,23.4
1625279400,23.0,23.3
1625279340,23.1,23.4
1625279280,23.1,23.7
1625279220,23.1,23.7
1625279160,23.0,23.7
1625279100,23.1,23.7
1625279040,23.1,23.7
1625278980,23.1,23.9
1625278920,23.1,23.9
1625278860,23.1,23.9
1625278800,23.2,23.7
1625278740,23.1,23.4
1625278680,23.1,23.3
1625278620,23.2,23.1
1625278560,23.2,23.3
1625278500,23.2,23.4
1625278440,23.2,23.4
1625278380,23.2,23.4
1625278320,23.2,23.5
1625278260,23.2,23.5
1625278200,23.2,23.3
1625278140,23.3,23.4
1625278080,23.2,23.5
1625278020,23.2,23.5
1625277960,23.3,23.4
1625277900,23.3,23.3
1625277840,23.3,23.3
1625277780,23.3,23.0
1625277720,23.2,23.0
1625277660,23.3,23.1
1625277600,23.3,23.1
1625277540,23.3,23.3
1625277480,23.3,23.4
1625277420,23.4,23.5
1625277360,23.3,23.5
1625277300,23.4,23.5
1625277240,23.4,23.6
1625277180,23.4,23.6
1625277120,23.5,23.7
1625277060,23.3,23.6
1625277000,23.5,23.7
1625276940,23.4,23.5
1625276880,23.4,23.5
1625276820,23.4,23.5
1625276760,23.4,23.7
1625276700,23.5,23.7
1625276640,23.5,23.5
1625276580,23.4,23.4
1625276520,23.6,23.4
1625276460,23.5,23.6
1625276400,23.5,23.5
1625276340,23.5,23.6
1625276280,23.6,23.7
1625276220,23.5,24.0
1625276160,23.6,24.1
1625276100,23.7,24.0
1625276040,23.6,24.0
1625275980,23.6,24.1
1625275920,23.7,24.1
1625275860,23.7,24.4
1625275800,23.7,24.5
1625275740,23.7,24.5
1625275680,23.8,24.5
1625275620,23.7,24.4
1625275560,23.8,24.1
1625275500,23.7,24.2
1625275440,23.8,23.9
1625275380,23.8,24.0
1625275320,23.7,24.1
1625275260,23.8,24.0
1625275200,23.8,23.9
1625275140,23.8,23.7
1625275080,23.8,24.0
1625275020,23.8,24.0
1625274960,23.8,24.1
1625274900,23.9,24.2
1625274840,23.9,24.6
1625274780,23.8,24.2
1625274720,23.9,24.2
1625274660,23.8,24.1
1625274600,23.9,24.2
1625274540,23.9,24.5
1625274480,24.0,24.6
1625274420,23.8,24.7
1625274360,23.9,24.6
1625274300,24.0,24.6
1625274240,24.0,24.4
1625274180,23.9,24.4
1625274120,23.9,24.5
1625274060,24.0,24.7
1625274000,24.0,24.7
1625273940,24.0,25.1
1625273880,24.0,25.1
1625273820,24.0,24.7
1625273760,24.0,24.8
1625273700,24.1,24.8
1625273640,24.1,24.8
1625273580,24.1,24.8
1625273520,24.0,24.8
1625273460,24.0,24.8
1625273400,24.1,24.8
1625273340,24.0,25.1
1625273280,24.0,25.3
1625273220,24.1,25.4
1625273160,24.1,25.6
1625273100,24.0,25.6
1625273040,24.2,25.7
1625272980,24.1,25.7
1625272920,24.1,25.6
1625272860,24.2,25.8
1625272800,24.1,26.1
1625272740,24.1,26.2
1625272680,24.2,26.5
1625272620,24.2,26.5
1625272560,24.2,26.8
1625272500,24.2,26.9
1625272440,24.2,27.0
1625272380,24.2,27.4
1625272320,24.1,27.8
1625272260,24.2,28.0
1625272200,24.2,28.1
1625272140,24.2,28.1
1625272080,24.2,28.4
1625272020,24.2,28.5
1625271960,24.3,29.1
1625271900,24.3,29.2
1625271840,24.3,29.2
1625271780,24.3,29.8
1625271720,24.3,30.3
1625271660,24.3,30.7
1625271600,24.3,30.7
1625271540,24.3,31.1
1625271480,24.3,31.3
1625271420,24.3,31.5
1625271360,24.4,32.0
1625271300,24.4,32.8
1625271240,24.3,33.0
1625271180,24.4,33.3
1625271120,24.4,33.5
1625271060,24.4,33.6
1625271000,24.4,33.5
1625270940,24.4,33.9
1625270880,24.4,34.0
1625270820,24.3,33.6
1625270760,24.3,33.4
1625270700,24.4,33.6
1625270640,24.4,33.4
1625270580,24.3,33.1
1625270520,24.4,33.4
1625270460,24.4,33.5
1625270400,24.3,33.6
1625270340,24.3,33.9
1625270280,24.4,33.6
1625270220,24.3,33.5
1625270160,24.4,33.1
1625270100,24.4,33.3
1625270040,24.4,33.5
1625269980,24.4,33.4
1625269920,24.4,33.6
1625269860,24.3,33.3
1625269800,24.4,33.1
1625269740,24.4,33.3
1625269680,24.3,33.0
1625269620,24.4,33.0
1625269560,24.4,33.0
1625269500,24.4,32.9
1625269440,24.4,33.4
1625269380,24.4,33.5
1625269320,24.4,34.0
1625269260,24.4,33.9
1625269200,24.4,33.6
1625269140,24.3,33.4
1625269080,24.4,33.6
1625269020,24.4,33.7
1625268960,24.4,34.0
1625268900,24.4,33.7
1625268840,24.4,33.5
1625268780,24.4,33.4
1625268720,24.4,33.6
1625268660,24.4,33.3
1625268600,24.4,33.4
1625268540,24.4,33.3
1625268480,24.4,33.4
1625268420,24.3,33.3
1625268360,24.4,33.5
1625268300,24.4,33.7
1625268240,24.3,33.7
1625268180,24.3,33.5
1625268120,24.4,33.6
1625268060,24.4,33.5
1625268000,24.3,33.7
1625267940,24.3,33.4
1625267880,24.3,33.5
1625267820,24.3,33.5
1625267760,24.3,33.4
1625267700,24.3,33.5
1625267640,24.3,33.7
1625267580,24.3,33.6
1625267520,24.3,33.1
1625267460,24.4,33.7
1625267400,24.4,33.3
1625267340,24.4,33.3
1625267280,24.3,33.5
1625267220,24.3,33.6
1625267160,24.3,33.1
1625267100,24.4,33.3
1625267040,24.4,33.3
1625266980,24.4,33.3
1625266920,24.4,33.3
1625266860,24.4,33.3
1625266800,24.4,33.0
1625266740,24.4,33.4
1625266680,24.4,33.3
1625266620,24.4,33.4
1625266560,24.4,33.4
1625266500,24.4,33.4
1625266440,24.4,33.3
1625266380,24.4,33.3
1625266320,24.4,33.0
1625266260,24.4,33.0
1625266200,24.4,33.3
1625266140,24.3,33.5
1625266080,24.4,33.5
1625266020,24.4,33.5
1625265960,24.4,33.6
1625265900,24.4,33.6
1625265840,24.5,33.5
1625265780,24.4,33.9
1625265720,24.4,33.6
1625265660,24.5,33.5
1625265600,24.4,33.6
1625265540,24.4,33.5
1625265480,24.5,33.9
1625265420,24.5,33.6
1625265360,24.5,33.9
1625265300,24.5,33.7
1625265240,24.4,33.7
1625265180,24.5,34.1
1625265120,24.5,34.1
1625265060,24.5,34.1
1625265000,24.5,34.0
1625264940,24.6,33.9
1625264880,24.6,34.0
1625264820,24.6,34.0
1625264760,24.5,34.0
1625264700,24.6,34.1
1625264640,24.5,34.4
1625264580,24.6,34.4
1625264520,24.5,34.2
1625264460,24.5,34.1
1625264400,24.6,34.6
1625264340,24.5,34.6
1625264280,24.6,34.4
1625264220,24.5,34.5
1625264160,24.6,34.2
1625264100,24.6,34.5
1625264040,24.6,34.2
1625263980,24.6,34.6
1625263920,24.6,34.7
1625263860,24.6,35.0
1625263800,24.6,34.6
1625263740,24.6,34.6
1625263680,24.6,34.7
1625263620,24.6,34.5
1625263560,24.6,34.4
1625263500,24.6,34.5
1625263440,24.6,34.4
1625263380,24.6,34.5
1625263320,24.6,34.4
1625263260,24.6,34.6
1625263200,24.6,34.5
1625263140,24.7,34.5
1625263080,24.6,34.4
1625263020,24.6,34.6
1625262960,24.7,34.6
1625262900,24.7,34.8
1625262840,24.7,34.6
1625262780,24.6,34.5
1625262720,24.7,34.6
1625262660,24.7,34.4
1625262600,24.7,34.6
1625262540,24.7,34.6
1625262480,24.7,34.4
1625262420,24.7,34.5
1625262360,24.6,34.5
1625262300,24.6,34.7
1625262240,24.7,35.1
1625262180,24.6,34.2
1625262120,24.7,34.4
1625262060,24.6,34.6
1625262000,24.7,34.6
1625261940,24.7,34.7
1625261880,24.7,34.8
1625261820,24.7,34.4
1625261760,24.7,34.5
1625261700,24.6,34.5
1625261640,24.7,34.6
1625261580,24.7,34.6
1625261520,24.7,34.4
1625261460,24.7,34.1
1625261400,24.7,34.0
1625261340,24.7,35.1
1625261280,24.6,34.2
1625261220,24.7,34.4
1625261160,24.7,35.0
1625261100,24.7,34.2
1625261040,24.7,34.4
1625260980,24.7,34.2
1625260920,24.7,34.1
1625260860,24.7,34.2
1625260800,24.7,34.6
1625260740,24.7,34.5
1625260680,24.7,34.2
1625260620,24.7,34.2
1625260560,24.7,34.4
1625260500,24.7,34.5
1625260440,24.7,35.0
1625260380,24.8,34.0
1625260320,24.8,34.1
1625260260,24.8,34.2
1625260200,24.8,34.6
1625260140,24.7,34.4
1625260080,24.7,34.4
1625260020,24.8,34.4
1625259960,24.7,34.7
1625259900,24.8,34.5
1625259840,24.8,34.6
1625259780,24.8,34.2
1625259720,24.8,34.4
1625259660,24.7,34.1
1625259600,24.8,34.0
1625259540,24.7,34.1
1625259480,24.8,34.0
1625259420,24.8,34.0
1625259360,24.8,34.0
1625259300,24.8,33.5
1625259240,24.8,33.6
1625259180,24.7,33.5
1625259120,24.8,34.0
1625259060,24.8,33.5
1625259000,24.7,33.0
1625258940,24.8,33.5
1625258880,24.7,33.5
1625258820,24.7,33.1
1625258760,24.8,33.0
1625258700,24.7,32.9
1625258640,24.8,32.9
1625258580,24.8,33.0
1625258520,24.8,33.1
1625258460,24.8,32.6
1625258400,24.8,32.8
1625258340,24.8,32.9
1625258280,24.8,32.9
1625258220,24.8,32.6
1625258160,24.8,32.5
1625258100,24.8,32.6
1625258040,24.8,32.5
1625257980,24.8,33.1
1625257920,24.8,32.8
1625257860,24.8,33.0
1625257800,24.8,32.6
1625257740,24.8,32.8
1625257680,24.8,32.9
1625257620,24.8,32.6
1625257560,24.8,32.6
1625257500,24.8,32.8
1625257440,24.8,32.6
1625257380,24.9,32.5
1625257320,24.8,32.9
1625257260,24.9,32.8
1625257200,24.9,32.8
1625257140,24.9,32.6
1625257080,24.9,32.5
1625257020,24.8,32.6
1625256960,24.9,32.9
1625256900,24.9,31.9
1625256840,24.9,32.4
1625256780,24.9,32.4
1625256720,24.9,32.3
1625256660,24.9,32.4
1625256600,24.9,32.2
1625256540,24.9,32.0
1625256480,24.9,32.2
1625256420,24.9,32.0
1625256360,24.9,31.8
1625256300,24.9,32.0
1625256240,24.9,31.9
1625256180,24.9,31.5
1625256120,25.0,31.2
1625256060,24.9,30.8
1625256000,24.9,31.2
1625255940,24.9,31.3
1625255880,24.9,31.2
1625255820,24.9,31.1
1625255760,24.9,31.1
1625255700,24.9,31.3
1625255640,25.0,30.9
1625255580,25.0,31.2
1625255520,24.9,30.9
1625255460,25.0,30.8
1625255400,24.9,30.9
1625255340,24.9,30.8
1625255280,24.9,30.5
1625255220,24.9,30.5
1625255160,25.0,30.6
1625255100,24.9,30.3
1625255040,25.0,30.3
1625254980,25.0,30.5
1625254920,24.9,30.5
1625254860,24.9,30.3
1625254800,25.0,30.1
1625254740,24.9,30.2
1625254680,25.0,30.0
1625254620,24.9,30.1
1625254560,24.9,30.0
1625254500,24.9,30.0
1625254440,24.9,30.0
1625254380,25.0,29.4
1625254320,25.0,29.5
1625254260,24.9,29.2
1625254200,25.0,29.2
1625254140,25.0,29.2
1625254080,25.0,29.2
1625254020,25.0,29.5
1625253960,25.0,29.5
1625253900,25.0,29.1
1625253840,25.0,29.4
1625253780,25.0,29.1
1625253720,25.0,29.2
1625253660,25.0,28.9
1625253600,25.0,28.9
1625253540,25.0,28.7
1625253480,25.0,28.6
1625253420,25.0,29.1
1625253360,25.0,29.1
1625253300,25.0,29.1
1625253240,25.0,28.9
1625253180,25.0,29.0
1625253120,25.0,29.0
1625253060,25.0,28.9
1625253000,25.0,29.0
1625252940,25.0,29.0
1625252880,25.0,29.1
1625252820,25.0,29.0
1625252760,25.0,29.0
1625252700,25.0,29.0
1625252640,25.0,28.9
1625252580,25.0,29.0
1625252520,25.0,29.2
1625252460,25.0,28.9
1625252400,25.0,28.9
1625252340,25.0,28.9
1625252280,25.0,28.9
1625252220,25.0,28.7
1625252160,25.0,28.5
1625252100,25.0,28.5
1625252040,25.0,28.5
1625251980,25.0,28.5
1625251920,25.0,28.3
1625251860,25.0,28.6
1625251800,25.0,28.5
1625251740,25.0,28.3
1625251680,25.0,28.3
1625251620,25.0,28.3
1625251560,25.0,27.8
1625251500,25.0,27.9
1625251440,25.0,28.0
1625251380,25.0,27.9
1625251320,25.0,28.1
1625251260,25.0,28.1
